fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,total_points,efficiency
38.6,41.4,76.4,1.5,0.9,0.4,0.1,0.9,0,7.580645161290322,0.5020294808801538
38.2,27.7,58.5,2.0,1.6,0.6,0.1,1.1,0,11.555555555555555,0.7755406413124534
41.0,38.8,90.0,1.2,0.9,0.3,0.0,0.5,1,7.0,0.47297297297297297
47.5,0.0,60.6,3.7,0.6,0.6,1.1,1.3,1,13.846153846153845,1.0332950631458093
53.8,0.0,66.1,3.1,0.3,0.4,0.6,0.8,0,13.409090909090908,1.047585227272727
41.7,0.0,48.5,2.5,0.3,0.2,0.5,0.5,0,14.827586206896552,1.1957730812013347
41.0,33.7,73.0,4.1,1.2,0.5,0.5,0.7,0,10.8,0.5118483412322274
46.9,36.5,55.0,1.8,0.5,0.1,0.2,0.5,1,11.794871794871796,0.9747827929646112
52.8,0.0,67.5,1.3,0.4,0.7,0.1,0.4,1,12.173913043478262,1.006108515989939
36.7,32.1,86.0,1.8,1.0,0.4,0.1,0.6,0,25.185185185185183,2.1711366538952745
50.8,0.0,78.7,2.3,0.2,0.2,0.7,0.4,1,17.575757575757578,1.5283267457180503
44.6,0.0,73.6,3.4,0.2,0.2,0.3,0.8,1,15.0,1.3157894736842104
54.4,0.0,59.7,2.7,0.2,0.2,0.5,0.6,1,18.064516129032256,1.598629745932058
57.9,0.0,54.4,2.9,0.2,0.2,0.3,0.5,0,14.523809523809524,1.3203463203463204
43.3,34.6,84.4,0.7,1.3,0.4,0.0,0.4,0,10.0,0.9523809523809523
36.6,35.1,67.6,0.7,1.5,0.4,0.0,0.5,1,12.352941176470589,1.2734990903577927
31.0,28.6,85.0,2.4,0.7,0.5,0.2,0.5,0,7.25,0.3502415458937198
38.1,24.0,73.3,0.9,0.4,0.4,0.1,0.4,0,15.000000000000002,1.7647058823529413
55.6,0.0,66.7,1.3,0.2,0.3,0.1,0.4,0,21.03448275862069,2.596849723286505
46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,1,17.6,2.3157894736842106
46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,0,17.6,2.3157894736842106
56.8,0.0,60.0,1.9,0.1,0.2,0.1,0.8,0,15.833333333333334,2.2300469483568075
36.0,33.3,100.0,0.7,0.2,0.1,0.0,0.1,1,23.333333333333332,4.242424242424242
43.0,28.2,84.7,5.1,7.8,2.2,0.1,2.4,1,4.84472049689441,0.13457556935817805
39.1,35.8,72.5,3.3,5.6,1.3,0.1,2.3,1,6.722689075630252,0.22334515201429408
46.3,32.7,70.6,6.4,1.1,0.7,0.8,1.2,1,6.230769230769231,0.2141157811260904
40.3,36.1,69.9,3.3,2.7,1.1,0.1,1.5,1,9.09090909090909,0.31456432840515886
42.1,41.6,70.4,2.4,4.5,0.8,0.2,1.8,1,7.4074074074074066,0.2572016460905349
52.7,10.0,68.1,5.0,0.7,0.9,0.4,0.7,0,11.454545454545455,0.5698778833107191
44.3,24.5,74.7,4.8,0.8,0.6,0.3,1.1,1,9.294117647058824,0.3762800666825435
47.7,33.3,82.5,5.8,0.8,0.5,0.7,1.5,1,5.284552845528455,0.21836995229456427
46.2,32.3,77.7,4.9,1.2,0.7,0.8,1.0,1,10.4,0.46017699115044247
48.7,33.3,75.2,4.9,1.0,0.6,0.1,0.9,1,8.026315789473685,0.3551467163483931
40.7,39.7,75.2,2.3,2.0,0.8,0.0,1.6,1,7.741935483870967,0.36177268616219477
41.5,38.0,90.0,1.9,1.2,0.4,0.1,1.3,0,6.288659793814434,0.30978619673962726
44.2,26.3,80.0,2.0,2.8,0.5,0.0,1.3,1,11.791044776119403,0.5837150879267031
47.0,34.8,63.4,3.1,4.5,1.2,0.1,1.7,0,13.278688524590164,0.6706408345752608
47.8,33.3,81.2,3.1,0.8,0.5,0.2,1.1,1,11.940298507462686,0.6030453791647821
41.5,34.1,71.2,2.1,1.6,0.7,0.2,1.2,1,7.205882352941177,0.3981150471238219
39.9,35.7,85.9,2.1,0.6,0.3,0.2,0.7,1,9.242424242424242,0.5281385281385281
45.0,37.2,73.6,1.8,0.8,0.6,0.3,1.1,0,10.0,0.5813953488372093
59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,1,13.137254901960786,0.7773523610627684
59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,0,13.137254901960786,0.7773523610627684
41.4,41.4,80.5,1.9,0.9,0.3,0.1,0.9,1,6.206896551724138,0.3953437294091808
39.5,22.5,66.2,1.8,1.6,1.0,0.1,1.4,0,25.0,1.6233766233766234
52.4,0.0,81.0,3.3,0.4,0.2,0.4,1.1,1,9.857142857142858,0.6615532118887824
38.0,28.2,78.3,1.3,1.3,0.6,0.1,0.9,0,17.36842105263158,1.1815252416756177
33.7,26.9,73.9,1.7,1.8,0.4,0.3,0.8,0,3.829787234042553,0.2879539273716205
51.0,50.0,78.0,3.3,0.5,0.3,0.4,0.5,1,17.352941176470587,1.3556985294117645
45.7,0.0,80.0,2.2,0.2,0.2,0.1,0.6,1,12.333333333333334,1.0632183908045978
44.3,0.0,66.1,2.1,0.4,0.2,0.3,0.8,1,16.585365853658537,1.5646571560055225
48.3,0.0,88.2,2.0,0.2,0.3,0.0,0.6,0,12.647058823529411,1.3174019607843137
35.8,6.7,50.0,0.8,0.3,0.1,0.1,0.5,1,21.666666666666668,2.280701754385965
39.0,23.5,69.8,1.0,0.9,0.6,0.1,0.7,0,18.88888888888889,2.075702075702076
36.8,25.0,75.0,1.7,0.7,0.3,0.1,0.4,1,6.764705882352941,0.7687165775401069
46.2,44.1,85.7,2.5,3.6,1.0,0.1,1.5,0,3.8554216867469875,0.1683590256221392
25.0,18.5,94.1,0.7,1.2,0.7,0.1,0.6,0,21.666666666666668,2.4904214559386975
45.4,0.0,60.6,2.3,0.3,0.3,0.2,0.4,1,24.782608695652176,2.915601023017903
40.2,0.0,29.6,1.7,0.2,0.1,0.5,0.4,1,28.75,3.9383561643835616
45.5,0.0,47.8,1.5,0.2,0.2,0.1,0.1,0,22.0,4.0
44.7,0.0,60.9,10.9,0.9,0.8,1.7,1.7,1,4.8344370860927155,0.13579879455316615
49.3,33.1,74.3,5.7,3.0,1.7,0.6,1.7,1,9.11111111111111,0.2777777777777778
52.0,0.0,67.1,10.0,0.9,0.9,1.7,2.0,1,6.833333333333333,0.20961145194274028
47.0,23.2,82.3,6.0,1.9,0.9,0.4,1.3,1,7.920792079207921,0.2666933360002667
45.5,17.4,68.8,6.2,1.7,0.8,1.9,1.8,1,7.628865979381444,0.27541032416539507
35.2,35.5,73.1,2.6,4.9,1.0,0.0,1.4,1,13.898305084745761,0.5244643428205947
39.4,28.8,68.9,2.0,1.9,0.7,0.1,1.4,1,7.3786407766990285,0.3011690112938379
43.2,25.0,67.3,2.7,1.4,0.7,0.3,0.7,1,15.294117647058824,0.7180336923501796
45.5,31.2,68.2,2.4,3.0,1.0,0.0,1.5,1,9.080459770114944,0.4451205769664188
42.7,30.8,72.7,5.4,0.8,0.4,0.3,0.9,0,8.857142857142858,0.49759229534510435
39.3,24.6,78.9,1.5,3.3,0.5,0.1,1.8,1,10.0,0.5102040816326531
29.1,25.9,62.5,2.7,0.9,0.6,0.1,0.7,0,5.75,0.2994791666666667
53.3,42.4,78.9,3.5,0.6,0.5,0.2,0.5,1,11.38888888888889,0.6025867136978249
57.6,0.0,57.1,3.1,0.3,0.4,1.3,1.2,0,7.049180327868853,0.3982587755858109
44.2,23.1,69.5,3.0,1.1,0.9,0.2,0.9,1,13.559322033898304,0.7837758401097286
53.7,0.0,70.3,4.6,0.4,0.4,0.6,0.8,1,14.642857142857144,0.8613445378151261
47.5,38.7,73.7,2.9,0.8,1.0,0.3,1.0,1,12.03125,0.7336128048780488
42.9,33.6,75.7,1.3,2.2,1.0,0.3,1.1,1,13.333333333333332,0.8658008658008657
41.2,0.0,64.0,3.8,0.9,0.5,0.4,1.4,0,10.0,0.6535947712418301
52.8,0.0,63.0,4.4,0.3,0.3,0.8,0.9,1,10.597014925373134,0.7160145219846712
36.2,30.4,77.8,1.4,0.7,0.6,0.0,0.4,0,6.756756756756756,0.475827940616673
37.2,35.3,66.7,1.8,0.5,0.4,0.3,0.8,0,13.6,1.0225563909774436
42.9,33.3,70.1,1.4,1.7,0.6,0.1,0.9,1,17.714285714285715,1.3626373626373627
40.4,33.3,43.6,2.9,0.6,0.4,0.3,0.8,1,16.34146341463415,1.2570356472795499
42.6,35.8,70.4,1.7,1.4,0.5,0.2,0.6,1,8.666666666666666,0.6666666666666666
36.3,26.9,73.7,1.1,1.8,0.5,0.0,0.7,0,12.258064516129032,0.9652019304038608
33.6,24.5,62.5,0.9,1.4,0.4,0.0,0.7,0,11.612903225806452,0.967741935483871
39.4,22.0,78.0,1.9,2.3,0.7,0.1,1.1,0,13.571428571428573,0.8175559380378657
38.9,27.3,68.8,1.4,1.0,0.6,0.1,0.7,0,11.515151515151516,1.0101010101010102
60.0,0.0,33.3,3.4,0.4,0.4,0.4,0.6,0,4.583333333333334,0.4323899371069183
38.5,20.0,65.5,1.3,0.5,0.4,0.1,0.5,1,15.517241379310345,1.5363605326049847
41.7,29.0,75.4,5.5,5.9,1.6,0.7,3.5,1,3.779904306220096,0.09569377990430623
42.6,32.2,77.7,6.1,2.8,1.2,0.5,3.0,1,3.9047619047619047,0.10697977821265492
38.6,39.0,80.4,3.4,6.8,1.3,0.3,2.7,1,6.333333333333333,0.17790262172284643
46.5,30.2,74.7,4.0,4.5,1.4,0.6,3.2,1,3.7654320987654324,0.10789203721390925
45.9,35.7,70.1,7.4,1.0,0.8,1.4,1.4,1,6.521739130434782,0.1946787800129786
40.0,30.5,78.6,3.8,1.5,1.0,0.2,1.6,1,7.291666666666667,0.24971461187214614
38.4,23.8,81.6,3.2,6.5,1.1,0.1,2.5,1,7.746478873239437,0.28904771915072525
40.3,35.8,63.1,4.3,1.3,0.6,0.1,1.0,1,10.73529411764706,0.43817527010804325
45.9,0.0,76.5,6.3,0.7,0.4,0.3,1.0,1,10.273972602739727,0.42987333065856603
43.0,30.3,70.3,5.5,1.4,1.0,0.8,1.0,1,7.790697674418605,0.32872142086154454
46.0,0.0,69.7,5.6,1.0,0.3,0.9,1.9,1,13.442622950819674,0.5974499089253188
35.9,30.2,71.8,1.3,2.9,0.8,0.1,0.9,0,8.809523809523808,0.5683563748079876
45.7,15.4,70.5,4.0,1.3,0.7,0.1,1.2,1,8.444444444444445,0.4421175101803374
39.4,44.4,62.9,3.6,1.2,0.7,0.4,1.1,1,7.580645161290322,0.398981324278438
38.6,37.1,82.1,1.6,2.8,0.8,0.1,1.7,1,12.711864406779661,0.6834335702569709
49.4,30.6,76.9,2.6,2.1,0.9,0.2,0.8,1,6.588235294117647,0.35420619860847563
35.5,21.2,59.5,4.5,0.7,0.9,0.8,0.9,1,9.761904761904761,0.5453578079276403
40.0,31.4,75.6,1.6,2.2,1.1,0.2,1.5,1,13.728813559322033,0.8028545941123996
41.4,33.8,82.3,1.6,2.4,0.8,0.1,1.2,1,12.545454545454545,0.7792207792207791
40.1,31.1,72.8,1.2,1.0,0.5,0.1,1.1,1,7.6811594202898545,0.5297351324337831
40.4,38.2,47.8,2.8,0.4,1.2,0.5,0.6,0,5.106382978723404,0.3381710581936029
38.0,25.6,78.6,1.3,1.3,0.5,0.0,0.9,1,11.4,0.8444444444444444
47.4,0.0,71.3,4.2,0.8,0.4,0.4,0.7,1,18.68421052631579,1.426275612695862
47.5,0.0,75.0,2.9,0.6,0.5,0.5,0.5,1,7.954545454545454,0.6313131313131313
35.4,30.0,81.5,1.7,0.5,0.2,0.2,0.4,0,13.666666666666666,1.1021505376344085
35.2,39.1,79.2,1.5,0.5,0.3,0.1,0.6,1,16.444444444444443,1.3818860877684405
42.4,40.4,81.1,2.3,1.0,0.6,0.2,0.7,0,8.75,0.5912162162162162
45.7,0.0,44.2,3.3,0.5,0.4,0.0,0.6,0,10.285714285714286,0.9102402022756005
40.3,47.7,83.3,1.3,0.3,0.3,0.1,0.5,1,11.714285714285714,1.1263736263736264
42.5,33.3,70.5,1.8,1.6,0.4,0.1,0.6,1,30.0,2.9702970297029703
29.1,30.0,64.0,1.0,1.1,0.3,0.1,0.5,0,21.11111111111111,2.199074074074074
45.3,37.0,88.5,1.0,0.4,0.3,0.1,0.1,0,15.882352941176471,1.825557809330629
43.8,33.3,66.7,0.4,0.1,0.1,0.0,0.4,1,13.333333333333334,3.0303030303030303
41.6,31.8,82.4,5.1,2.7,1.8,0.4,2.5,1,5.064935064935065,0.13838620395997445
50.4,38.3,75.0,1.7,1.1,0.4,0.1,1.0,0,9.166666666666666,0.6193693693693693
47.2,20.0,66.1,8.8,1.0,0.8,1.1,2.3,1,6.074074074074074,0.1940598745710567
36.9,31.6,80.0,1.7,2.8,0.8,0.1,1.8,0,3.507462686567164,0.11889704022261573
45.7,29.2,71.2,6.5,1.2,0.8,0.5,2.1,1,5.6,0.208955223880597
39.9,32.2,64.0,2.6,4.7,1.1,0.2,2.3,0,7.894736842105263,0.3024803387779794
53.6,0.0,77.1,7.5,1.3,0.7,0.6,1.3,1,8.1,0.3201581027667984
52.9,14.3,52.1,5.7,0.8,0.5,1.1,1.7,1,5.50561797752809,0.26469317199654274
36.2,25.0,65.2,3.0,3.4,1.0,0.2,1.9,0,16.07843137254902,0.6589521054323368
36.9,35.3,76.6,2.3,2.6,0.6,0.1,0.9,0,7.710843373493975,0.3281209946167649
40.5,32.3,76.0,2.8,1.0,0.6,0.3,0.7,0,6.346153846153846,0.2783400809716599
30.5,29.3,80.0,1.3,0.6,0.4,0.2,0.4,0,22.58064516129032,1.5790660951951272
39.3,26.9,79.0,2.7,2.2,1.0,0.6,1.4,0,8.550724637681158,0.36541558280688713
36.2,29.2,73.1,2.6,1.3,0.3,0.6,1.1,1,9.6,0.45714285714285713
47.1,0.0,51.9,6.6,0.5,0.6,0.2,0.8,1,20.9375,1.0263480392156863
40.2,32.2,83.1,1.8,2.5,0.7,0.2,2.0,1,10.64516129032258,0.6374348078037473
42.2,22.2,78.4,3.4,0.7,0.6,0.2,0.9,0,11.71875,0.7059487951807228
40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,14.385964912280702,0.9047776674390379
40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,14.385964912280702,0.9047776674390379
46.6,0.0,72.6,3.2,0.6,0.3,0.3,0.7,0,4.7368421052631575,0.33594624860022393
37.3,31.5,68.6,1.2,1.0,0.5,0.1,0.8,0,14.11764705882353,0.8879023307436182
38.4,29.8,80.4,1.7,1.0,0.6,0.1,1.0,1,6.5625,0.42613636363636365
49.5,0.0,70.3,3.3,0.3,0.2,0.6,1.0,1,11.555555555555555,0.7503607503607503
33.8,28.6,78.7,1.5,2.0,0.6,0.1,0.6,1,14.375,0.9583333333333334
43.4,0.0,69.5,2.4,0.9,0.2,0.1,0.7,0,7.291666666666667,0.5245803357314148
38.7,33.3,67.4,1.2,0.4,0.4,0.3,0.9,0,13.076923076923077,0.9982384028185555
46.6,0.0,68.0,3.0,0.3,0.2,0.4,0.8,0,11.458333333333334,0.9240591397849462
38.5,41.7,50.0,1.3,0.8,0.5,0.1,0.5,0,25.217391304347828,2.137067059690494
51.4,18.2,68.9,2.6,0.6,0.4,0.8,0.6,0,9.107142857142858,0.6599378881987578
39.3,27.9,69.6,1.2,0.9,0.1,0.1,0.8,1,25.333333333333332,2.2028985507246377
43.1,25.0,68.4,1.4,0.2,0.2,0.5,0.5,0,9.51219512195122,0.8417871789337363
52.1,0.0,50.0,2.3,0.5,0.1,0.3,0.6,1,12.432432432432432,1.1954261954261953
41.2,36.1,80.8,0.9,1.7,0.3,0.0,1.1,1,13.513513513513512,1.3119916032537389
44.9,42.6,64.7,1.1,0.6,0.2,0.3,0.5,1,12.727272727272728,1.2237762237762237
29.2,0.0,59.0,2.1,0.2,0.2,0.4,0.5,0,25.263157894736842,2.7164685908319184
41.4,32.3,74.3,0.9,0.7,0.3,0.1,0.5,1,30.476190476190474,3.8577456298975283
37.9,28.0,70.0,0.9,0.4,0.4,0.1,0.6,0,13.846153846153845,1.8218623481781375
50.0,33.3,35.0,1.0,0.2,0.3,0.0,0.4,0,22.083333333333336,3.5052910052910056
41.0,32.4,79.2,1.5,1.9,0.6,0.1,0.8,0,11.4,0.9344262295081968
29.7,35.7,75.0,0.4,0.6,0.1,0.1,0.1,0,11.875,2.0474137931034484
42.9,37.3,70.0,5.4,2.8,1.6,1.0,2.0,1,5.416666666666667,0.13643996641477749
42.6,33.3,67.1,4.3,3.0,1.3,0.4,2.0,1,5.555555555555555,0.16886187098953057
38.0,24.0,70.4,3.7,8.1,1.7,0.5,3.4,1,8.51063829787234,0.2790373212417161
41.9,32.3,67.5,2.6,4.3,1.2,0.1,2.0,1,8.369565217391305,0.28467908902691513
42.5,36.4,76.3,3.3,2.2,0.7,0.6,1.3,1,8.965517241379311,0.3123873603268053
40.6,26.5,80.0,2.4,0.5,0.3,0.5,0.4,0,14.473684210526317,1.2265834076717217
36.6,33.0,74.4,5.7,0.7,0.2,1.8,0.6,1,8.295454545454545,0.31905594405594406
43.0,29.2,77.4,3.3,2.3,0.8,0.3,0.9,1,10.266666666666667,0.4123159303882196
45.3,34.5,77.5,2.8,3.7,1.5,0.2,2.1,1,4.311926605504587,0.17528156932945474
45.7,23.2,71.3,3.7,1.8,0.8,0.6,1.4,1,8.404255319148936,0.3458541283600385
40.0,12.1,83.8,2.4,3.0,1.4,0.1,1.4,1,9.305555555555555,0.4081384015594542
46.1,0.0,74.0,4.2,0.8,0.4,0.3,0.8,1,10.9375,0.5309466019417476
49.3,0.0,60.6,5.2,0.5,0.3,1.5,0.8,1,12.15686274509804,0.595924644367551
49.7,0.0,60.4,4.8,0.8,0.4,1.3,1.4,1,11.639344262295083,0.5938440950150552
42.1,50.0,70.1,3.9,1.1,0.4,0.6,0.9,1,17.11111111111111,0.9350333940497875
42.1,33.3,77.6,3.9,0.9,0.4,0.3,1.0,1,13.898305084745761,0.7852149765393086
38.4,19.2,64.3,3.1,0.9,0.3,0.4,0.7,0,17.894736842105264,1.0978366160800774
50.1,0.0,65.6,3.8,0.3,0.2,0.7,1.0,1,10.746268656716417,0.6716417910447761
36.7,25.9,78.3,1.4,3.0,0.9,0.0,1.5,0,6.7924528301886795,0.4354136429608128
45.3,36.4,63.9,1.3,2.0,0.9,0.1,0.8,1,17.77777777777778,1.1773362766740252
38.7,0.0,70.7,3.5,0.8,0.3,0.5,0.8,1,12.666666666666666,0.8857808857808857
34.1,28.4,67.1,1.1,1.5,0.6,0.1,1.0,0,11.923076923076923,0.8456082924168031
35.0,24.5,72.7,1.4,1.1,0.3,0.1,0.7,0,14.583333333333334,1.2905604719764012
53.6,0.0,55.4,3.9,0.1,0.4,0.7,0.6,1,10.930232558139535,0.8343688975679034
42.6,33.3,75.0,1.1,1.8,0.5,0.1,1.0,0,12.903225806451612,1.2775471095496647
45.6,0.0,58.5,1.8,0.1,0.1,0.8,0.3,1,14.722222222222221,1.5177548682703321
34.4,0.0,73.3,2.0,0.4,0.3,0.6,0.6,1,33.333333333333336,3.8759689922480622
51.7,0.0,73.7,2.0,0.1,0.1,0.1,0.6,0,17.096774193548388,2.011385199240987
42.9,0.0,50.0,1.6,0.5,0.3,0.1,0.4,1,16.875,2.109375
38.2,38.5,92.3,0.5,1.2,0.2,0.0,0.5,0,5.526315789473684,0.7467994310099573
44.9,0.0,66.7,1.7,0.3,0.2,0.1,0.4,1,14.642857142857144,2.5246305418719213
31.8,29.4,50.0,0.5,0.2,0.2,0.0,0.2,0,19.444444444444443,3.4722222222222223
57.1,0.0,54.5,3.1,0.3,0.1,0.8,0.4,0,8.297872340425531,0.7612726917821588
44.5,9.1,63.0,7.4,1.9,1.1,1.7,2.0,1,5.666666666666667,0.16966067864271459
46.7,21.7,80.2,7.5,1.2,0.7,0.6,1.9,1,3.6363636363636367,0.12368583797155228
43.6,40.7,71.1,4.0,1.7,0.6,0.2,1.2,1,6.890756302521008,0.23679574922752603
50.5,5.3,52.1,5.9,1.2,0.6,1.5,1.8,1,8.617021276595745,0.32764339454736674
43.1,38.2,71.7,3.2,1.3,0.8,0.3,1.0,1,8.602150537634408,0.38062612998382334
38.9,0.0,66.7,3.7,1.2,0.9,0.1,1.2,0,5.930232558139535,0.2635658914728682
43.0,25.6,72.7,4.3,1.1,0.4,0.3,1.7,1,7.578947368421052,0.3460706560922855
42.5,33.5,71.9,2.7,1.8,1.1,0.2,1.7,1,9.390243902439025,0.43473351400180665
41.7,37.0,82.0,2.2,1.0,0.7,0.1,1.1,0,6.842105263157895,0.32122559920929084
44.2,0.0,79.4,4.7,0.3,0.3,0.9,1.4,1,7.7631578947368425,0.39207868155236575
42.7,31.6,63.3,2.1,0.2,0.3,0.1,0.5,0,17.027027027027025,1.5913109371053296
43.1,26.9,73.6,3.2,0.8,0.5,0.3,0.7,1,13.220338983050846,0.6779661016949152
37.0,33.3,77.8,1.6,2.9,1.0,0.0,1.1,0,7.936507936507937,0.4244121891180715
44.2,33.1,62.7,3.4,0.8,0.6,0.1,0.8,1,9.382716049382717,0.5241740809711015
50.5,0.0,69.7,3.6,0.5,0.6,1.2,1.0,1,16.410256410256412,0.9540846750149077
35.2,35.0,79.4,1.5,2.3,0.7,0.2,1.4,1,13.260869565217392,0.7709807886754299
37.4,32.3,73.6,2.3,0.8,0.6,0.4,1.2,1,15.294117647058824,0.9103641456582633
45.1,0.0,60.3,3.6,0.4,0.8,1.0,0.8,1,16.3265306122449,0.9955201592832256
40.9,35.0,69.8,1.2,2.3,0.5,0.1,1.2,1,12.88135593220339,0.7902672351045024
40.0,29.4,70.8,1.7,2.7,0.6,0.0,1.8,1,14.444444444444443,0.8861622358554873
41.4,39.6,90.3,1.2,1.3,0.4,0.0,0.6,0,10.6,0.6583850931677018
48.5,0.0,74.4,2.2,0.6,0.2,0.1,0.6,1,10.76923076923077,0.9615384615384617
42.1,34.5,68.6,0.8,1.0,0.3,0.0,0.7,1,10.0,0.9090909090909091
50.5,16.7,72.4,1.4,0.7,0.5,0.1,0.8,0,11.458333333333334,1.0609567901234567
47.8,0.0,68.9,1.9,0.2,0.3,0.4,0.9,0,17.419354838709676,1.6129032258064513
41.3,28.3,76.7,2.2,3.0,0.7,0.5,2.2,0,3.7313432835820897,0.16510368511425175
39.7,38.0,72.5,1.2,0.7,0.2,0.0,0.5,0,9.5,0.9405940594059407
48.7,100.0,70.3,2.2,0.3,0.1,0.1,0.4,1,35.0,3.804347826086957
34.1,8.3,68.4,0.7,0.5,0.3,0.1,0.7,1,18.18181818181818,2.4906600249066
48.2,0.0,68.5,10.0,1.9,0.8,1.6,2.8,1,4.029850746268656,0.108914885034288
43.8,36.0,71.9,7.8,4.2,1.2,1.3,3.4,1,4.578313253012047,0.1257778366212101
44.5,34.5,78.6,5.3,6.6,1.5,0.4,4.0,1,4.277777777777778,0.11849799938442597
40.7,31.4,67.4,4.3,2.8,1.6,0.5,2.3,1,6.0,0.19292604501607716
51.1,35.9,82.6,3.7,2.8,0.8,0.3,1.1,0,6.293103448275862,0.21188900499245328
42.4,28.1,75.3,5.2,2.5,1.6,0.2,1.3,1,10.746268656716417,0.40098017375807526
44.9,20.4,77.4,3.4,5.8,1.0,0.2,2.0,1,7.387387387387387,0.2897014661720544
42.9,37.3,80.0,3.9,1.8,1.2,0.4,1.2,1,9.878048780487806,0.3904367106912176
39.9,26.2,66.0,6.1,1.6,0.8,0.3,1.6,1,8.674698795180722,0.3469879518072289
47.1,18.2,84.7,6.5,1.4,0.8,1.0,1.0,1,5.0,0.20242914979757085
40.5,32.5,75.1,2.5,3.3,1.2,0.2,1.8,0,7.978723404255319,0.33383779934122676
39.5,13.0,75.0,2.5,4.8,1.2,0.1,2.2,1,12.53968253968254,0.5336035123269166
41.5,29.3,80.7,2.0,4.3,1.1,0.1,1.9,1,10.0,0.4291845493562232
42.4,35.0,72.9,1.5,3.7,0.6,0.0,1.7,1,8.631578947368421,0.4359383306751728
42.0,36.4,77.4,1.8,1.5,0.4,0.1,1.2,1,7.888888888888889,0.40875071963154863
47.6,38.5,68.3,3.6,1.1,0.8,0.4,0.8,1,8.421052631578947,0.43859649122807015
39.9,35.2,80.8,4.2,3.3,1.2,0.3,1.4,0,3.813559322033898,0.11770244821092278
42.0,22.5,63.4,2.0,3.8,1.2,0.2,1.7,1,13.898305084745761,0.7472207034809548
47.8,18.2,75.1,3.9,0.8,0.3,0.3,1.8,1,9.166666666666666,0.5149812734082396
54.9,0.0,73.4,2.7,0.5,0.7,0.4,0.6,1,9.571428571428571,0.5765920826161789
42.0,0.0,48.9,3.5,0.6,0.4,0.4,0.8,1,32.27272727272727,2.355673523556735
36.3,35.8,67.5,1.2,2.5,0.3,0.0,0.9,0,14.516129032258064,1.09143827310211
37.2,36.5,73.1,1.5,0.5,0.3,0.2,0.6,0,19.473684210526315,1.6093953892996955
39.3,11.1,71.7,2.2,0.4,0.8,0.3,0.3,1,20.8,1.8407079646017699
42.6,0.0,63.2,1.8,0.3,0.3,0.2,0.5,0,17.037037037037035,1.8518518518518516
31.4,29.5,70.4,1.9,0.5,0.3,0.2,0.5,1,18.076923076923077,1.9648829431438128
46.2,0.0,60.9,8.1,1.7,1.8,1.9,1.9,0,7.575757575757575,0.24596615505706412
39.8,0.0,46.3,2.0,0.2,0.1,0.9,0.3,0,18.18181818181818,2.0429009193054135
30.9,28.6,66.7,0.7,1.5,0.2,0.0,0.7,0,22.69230769230769,2.7673545966228894
43.9,0.0,59.5,1.0,0.9,0.4,0.0,0.8,1,26.5,3.5810810810810807
38.9,34.0,65.9,1.5,0.2,0.2,0.1,0.4,1,15.3125,2.1875
40.6,0.0,66.7,1.5,0.0,0.2,0.1,0.5,0,14.666666666666666,2.444444444444444
37.4,31.0,75.2,3.1,6.0,1.9,0.0,2.9,1,3.90625,0.10820637119113573
45.0,28.8,76.1,5.7,3.0,1.1,1.5,2.2,1,2.73224043715847,0.07762046696472925
43.0,20.3,75.1,2.7,6.5,1.6,0.1,2.9,1,3.787878787878788,0.10761019283746556
43.9,41.2,71.3,6.4,2.4,1.7,1.0,2.4,1,2.909090909090909,0.08556149732620322
42.5,26.2,55.1,4.3,6.5,1.7,0.2,2.5,0,9.213483146067416,0.30307510348905975
46.5,43.3,63.9,1.7,1.9,0.5,0.2,1.3,1,4.587155963302752,0.14702422959303693
50.0,0.0,71.7,10.3,0.9,0.9,0.6,1.2,1,4.444444444444445,0.14619883040935674
35.7,35.7,50.7,5.2,0.6,0.4,0.3,0.8,1,11.08108108108108,0.7290184921763869
42.5,35.8,81.8,2.3,2.5,0.9,0.5,1.6,1,4.949494949494949,0.16664966159915653
44.9,36.5,78.2,3.5,1.6,1.5,0.4,1.1,0,4.9504950495049505,0.19187965308158722
45.2,30.0,58.8,6.4,0.7,0.8,0.3,1.4,1,4.895833333333334,0.21759259259259262
46.3,40.0,71.3,4.3,0.9,0.6,0.1,1.5,1,6.097560975609756,0.2734332276058187
49.0,25.0,69.7,5.5,1.7,1.2,0.2,1.9,0,2.0325203252032518,0.0688989940746865
41.1,15.4,70.9,3.8,1.5,0.9,0.3,1.4,1,5.4945054945054945,0.2775002775002775
53.7,0.0,53.8,3.7,0.8,0.9,0.9,0.9,1,9.245283018867925,0.5778301886792453
46.8,0.0,67.5,3.0,0.4,0.4,0.3,0.5,1,7.903225806451613,0.49705822682085615
32.9,16.7,75.0,1.2,1.6,0.5,0.2,1.1,0,10.24390243902439,0.687510230807006
45.0,0.0,56.8,3.4,0.4,0.4,1.1,0.8,1,8.484848484848484,0.5811540058115401
36.1,40.3,82.4,1.8,1.8,0.5,0.0,0.7,1,4.615384615384615,0.322754168908015
